project_id,text,link,type,title
9703,MSP approval request,https://www.thegef.org/sites/default/files/project_documents/6-28-2018_GEF6_CEO_Endorsement-Approval_Request_0.pdf,application/pdf; length=953551,6-28-2018_GEF6_CEO_Endorsement-Approval_Request.pdf
9703,MSP approval letter,https://www.thegef.org/sites/default/files/project_documents/08-07-2018_ID9703_MSP_approval1.pdf,application/pdf; length=32046,08-07-2018_ID9703_MSP_approval1.pdf
9671,MSP PIF Request Document SN,https://www.thegef.org/sites/default/files/project_documents/06-21-17_MSP_PIF_Request_Document_SN_0.pdf,application/pdf; length=360933,06-21-17_MSP_PIF_Request_Document_SN.pdf
9703,Project Review Sheet,https://www.thegef.org/sites/default/files/project_documents/Project_review_sheet_ID9703_0.pdf,application/pdf; length=1011563,Project_review_sheet_ID9703.pdf
9671,Review Sheet (PDF),https://www.thegef.org/sites/default/files/project_documents/9671-2017-06-28-085954-GEFReviewSheetGEF61_0.pdf,application/pdf; length=135910,9671-2017-06-28-085954-GEFReviewSheetGEF61.pdf
9671,07-05-17 PIF and PPG Approved Letter,https://www.thegef.org/sites/default/files/project_documents/07-05-17_PIF_and_PPG_Approved_Letter_0.pdf,application/pdf; length=111181,07-05-17_PIF_and_PPG_Approved_Letter.pdf
9673,MSP PIF Request Document,https://www.thegef.org/sites/default/files/project_documents/11-04-16_MSP_PIF_Request_Document.pdf,application/pdf; length=188025,11-04-16_MSP_PIF_Request_Document.pdf
9673,Review Sheet (PDF),https://www.thegef.org/sites/default/files/project_documents/9673-2016-11-04-181606-GEFReviewSheetGEF61.pdf,application/pdf; length=119746,9673-2016-11-04-181606-GEFReviewSheetGEF61.pdf
9673,PIF &amp; PPG Approved Letter,https://www.thegef.org/sites/default/files/project_documents/11-04-16_PIF___PPG_Approved_Letter.pdf,application/pdf; length=99007,11-04-16_PIF___PPG_Approved_Letter.pdf
9673,MSP Approval request,https://www.thegef.org/sites/default/files/project_documents/ID9673__GEF6_CEO_Endorsement-SouthAfrica_03.11.20171_0.pdf,application/pdf; length=4753941,ID9673__GEF6_CEO_Endorsement-SouthAfrica_03.11.20171.pdf
9673,MSP Approval Document,https://www.thegef.org/sites/default/files/project_documents/ID9673_MSP_Approval_Doc_0.pdf,application/pdf; length=4608699,ID9673_MSP_Approval_Doc.pdf
9641,EA Request Document,https://www.thegef.org/sites/default/files/project_documents/ID9641___Eritrea_MIA_NAP_15_09_2016_0.pdf,application/pdf; length=1498425,ID9641___Eritrea_MIA_NAP_15_09_2016.pdf
9641,Annexes,https://www.thegef.org/sites/default/files/project_documents/Eritrea_-_Appendices_MIA_NAP_0.xls,application/vnd.ms-excel; length=168448,Eritrea_-_Appendices_MIA_NAP.xls
9641,Review Sheet (PDF),https://www.thegef.org/sites/default/files/project_documents/9641-2016-09-19-102815-GEFReviewSheetGEF61EA_0.pdf,application/pdf; length=98344,9641-2016-09-19-102815-GEFReviewSheetGEF61EA.pdf
9641,EA Approved Letter,https://www.thegef.org/sites/default/files/project_documents/09-21-16_EA_Approved_Letter_0.pdf,application/pdf; length=105637,09-21-16_EA_Approved_Letter.pdf
9644,EA Request Document,https://www.thegef.org/sites/default/files/project_documents/9-22-16_-_EA_Doc.pdf,application/pdf; length=1446066,9-22-16_-_EA_Doc.pdf
9652,Review Sheet,https://www.thegef.org/sites/default/files/project_documents/9652-2016-11-04-143503-GEFReviewSheetGEF61_0.rtf,application/rtf; length=310467,9652-2016-11-04-143503-GEFReviewSheetGEF61.rtf
9652,PIF Approved Letter,https://www.thegef.org/sites/default/files/project_documents/11-04-16_PIF_Approved_Letter_0.pdf,application/pdf; length=91365,11-04-16_PIF_Approved_Letter.pdf
9652,MSP Approval req,https://www.thegef.org/sites/default/files/project_documents/ID9656__CBIT_Costa_Rica_CEO_Endorsement_Rqst_27.10.2017.pdf,application/pdf; length=2725126,ID9656__CBIT_Costa_Rica_CEO_Endorsement_Rqst_27.10.2017.pdf
9652,CEO Approvel Doc and Cofinancing Ltrs,https://www.thegef.org/sites/default/files/project_documents/12-7-17_-_CEO_Endorsement_Doc.pdf,application/pdf; length=2727292,12-7-17_-_CEO_Endorsement_Doc.pdf
9652,ReviewSheet,https://www.thegef.org/sites/default/files/project_documents/9652-2017-12-11-090639-GEFReviewSheetGEF61.pdf,application/pdf; length=159322,9652-2017-12-11-090639-GEFReviewSheetGEF61.pdf
9634,EA Request Document,https://www.thegef.org/sites/default/files/project_documents/EA_.pdf,application/pdf; length=1032559,EA_.pdf
9670,Revised PIF and PPG Doc,https://www.thegef.org/sites/default/files/project_documents/11-10-16_-_Revised_PIF_Doc.pdf,application/pdf; length=476527,11-10-16_-_Revised_PIF_Doc.pdf
9670,Review Sheet (PDF),https://www.thegef.org/sites/default/files/project_documents/9670-2016-11-14-084713-GEFReviewSheetGEF61.pdf,application/pdf; length=123680,9670-2016-11-14-084713-GEFReviewSheetGEF61.pdf
9670,Endorsement Doc,https://www.thegef.org/sites/default/files/project_documents/11-16-17_Endorsement_Doc.pdf,application/pdf; length=1498776,11-16-17_Endorsement_Doc.pdf
9670,Review Sheet (PDF),https://www.thegef.org/sites/default/files/project_documents/9670-2018-02-05-093143-GEFReviewSheetGEF61.pdf,application/pdf; length=132587,9670-2018-02-05-093143-GEFReviewSheetGEF61.pdf
9670,CEO Endorsement letter,https://www.thegef.org/sites/default/files/project_documents/08-15-18_MSP_Approved_Letter_.pdf,application/pdf; length=106026,08-15-18_MSP_Approved_Letter_.pdf
9635,EA Request Document,https://www.thegef.org/sites/default/files/project_documents/ID9635__New_template_nip_updating_Comoros_August_2016_23_8.pdf,application/pdf; length=1597828,ID9635__New_template_nip_updating_Comoros_August_2016_23_8.pdf
9635,Review Sheet (PDF),https://www.thegef.org/sites/default/files/project_documents/9635-2016-09-16-103739-GEFReviewSheetGEF61EA.pdf,application/pdf; length=97312,9635-2016-09-16-103739-GEFReviewSheetGEF61EA.pdf
9635,EA Approval Letter,https://www.thegef.org/sites/default/files/project_documents/ID9635__EA_Approval_Letter.pdf,application/pdf; length=29233,ID9635__EA_Approval_Letter.pdf
9633,Annex M Check listfor Environment,https://www.thegef.org/sites/default/files/project_documents/Annex_M_Check_listfor_Environment_0.pdf,application/pdf; length=97627,Annex_M_Check_listfor_Environment.pdf
9633,Appendix 1 - Project Supervision Plan,https://www.thegef.org/sites/default/files/project_documents/Appendix_1_-_Project_Supervision_Plan_0.xls,application/vnd.ms-excel; length=60416,Appendix_1_-_Project_Supervision_Plan.xls
9633,Appendix 3 - TORs for project personnel,https://www.thegef.org/sites/default/files/project_documents/Appendix_3_-_TORs_for_project_personnel_0.pdf,application/pdf; length=58134,Appendix_3_-_TORs_for_project_personnel.pdf
9633,Appendix  and Annexes,https://www.thegef.org/sites/default/files/project_documents/Appendix_and_Annexes_0.pdf,application/pdf; length=1217471,Appendix_and_Annexes.pdf
9633,Annex G - M &amp; E Plan,https://www.thegef.org/sites/default/files/project_documents/Annex_G_-_M_E_Plan_and_Budget_0.pdf,application/pdf; length=15910,Annex_G_-_M_E_Plan_and_Budget.pdf
9633,Appendix 2 - Procurement Plan,https://www.thegef.org/sites/default/files/project_documents/Appendix_2_-_Procurement_Plan_0.pdf,application/pdf; length=51182,Appendix_2_-_Procurement_Plan.pdf
9633,Annex A - Logframe,https://www.thegef.org/sites/default/files/project_documents/Annex_A_-_Logframe_0.pdf,application/pdf; length=44685,Annex_A_-_Logframe.pdf
9633,Annex E - Consultants,https://www.thegef.org/sites/default/files/project_documents/ANNEX_E_Consultants_to_be_Hired_0.pdf,application/pdf; length=26721,ANNEX_E_Consultants_to_be_Hired.pdf
9668,PIF Document for WPI (Revised),https://www.thegef.org/sites/default/files/project_documents/9668_Maldives_ENDhERI_27.03.2017_clean_0.pdf,application/pdf; length=705236,9668_Maldives_ENDhERI_27.03.2017_clean.pdf
9633,Annex N Acronyms,https://www.thegef.org/sites/default/files/project_documents/Annex_N_-_Acronyms_0.pdf,application/pdf; length=12035,Annex_N_-_Acronyms.pdf
9633,Annex H - flow chart,https://www.thegef.org/sites/default/files/project_documents/Annex_H_-_Decision-making_and_organizational_flowchart_0.pdf,application/pdf; length=39012,Annex_H_-_Decision-making_and_organizational_flowchart.pdf
9633,Annex F 1  GEF budget and Cofinancing,https://www.thegef.org/sites/default/files/project_documents/10-28-16_Annex_F_1__GEF_budget_and_Cofinancing_0.xls,application/vnd.ms-excel; length=76800,10-28-16_Annex_F_1__GEF_budget_and_Cofinancing.xls
9667,PIF Document (Revised),https://www.thegef.org/sites/default/files/project_documents/ID9667__Sustainable_Land_Management_Dominica_PIF_14.02.2017_clean_1.pdf,application/pdf; length=959411,ID9667__Sustainable_Land_Management_Dominica_PIF_14.02.2017_clean.pdf
9668,Review Sheet (PDF),https://www.thegef.org/sites/default/files/project_documents/9668-2017-03-30-094742-GEFReviewSheetGEF61_0.pdf,application/pdf; length=136588,9668-2017-03-30-094742-GEFReviewSheetGEF61.pdf
9668,STAP Review (PDF),https://www.thegef.org/sites/default/files/project_documents/9668-2017-11-26-150041-STAPReviewAgency.pdf,application/pdf; length=128598,9668-2017-11-26-150041-STAPReviewAgency.pdf
9633,Annex J  Workplan and Supervision plan,https://www.thegef.org/sites/default/files/project_documents/10-28-16_Annex_J__Workplan_and_Supervision_plan_0.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet; length=41127,10-28-16_Annex_J__Workplan_and_Supervision_plan.xlsx
9633,Annex M Checklist for Environmental and SS,https://www.thegef.org/sites/default/files/project_documents/10-28-16_Annex_M_Checklist_for_Environmental_and_SS_0.pdf,application/pdf; length=29353,10-28-16_Annex_M_Checklist_for_Environmental_and_SS.pdf
9633,Appendix 1 Procurement plan and TORs for pp,https://www.thegef.org/sites/default/files/project_documents/10-28-16_Appendix_1_Procurement_plan_and_TORs_for_pp_0.pdf,application/pdf; length=62456,10-28-16_Appendix_1_Procurement_plan_and_TORs_for_pp.pdf
9633,"Request for CEO Approval
",https://www.thegef.org/sites/default/files/project_documents/10-28-16_MSP_Request_Document_highlighted.pdf,application/pdf; length=1073440,10-28-16_MSP_Request_Document_highlighted.pdf
9667,MSP Request Document,https://www.thegef.org/sites/default/files/project_documents/ID9667_MSP_Req_Document_0.pdf,application/pdf; length=2804392,ID9667_MSP_Req_Document.pdf
9633,MSP Request Document clean,https://www.thegef.org/sites/default/files/project_documents/10-28-16_MSP_Request_Document_clean_0.pdf,application/pdf; length=1071799,10-28-16_MSP_Request_Document_clean.pdf
9633,Review Sheet (PDF),https://www.thegef.org/sites/default/files/project_documents/9633-2016-11-14-115021-GEFReviewSheetGEF61MSP_0.pdf,application/pdf; length=128864,9633-2016-11-14-115021-GEFReviewSheetGEF61MSP.pdf
9622,EA Request Document,https://www.thegef.org/sites/default/files/project_documents/EA_MIA-NAP_Laos_PDR_09.08.2016_0.doc,application/msword; length=2606080,EA_MIA-NAP_Laos_PDR_09.08.2016.doc
9604,PIF Document for WPI (Revised),https://www.thegef.org/sites/default/files/project_documents/10-28-16_PIF_Request_Document_2nd_Resubmission_clean.pdf,application/pdf; length=640171,10-28-16_PIF_Request_Document_2nd_Resubmission_clean.pdf
9604,Review Sheet (PDF),https://www.thegef.org/sites/default/files/project_documents/9604-2016-11-17-095637-GEFReviewSheetGEF61.pdf,application/pdf; length=149428,9604-2016-11-17-095637-GEFReviewSheetGEF61.pdf
9604,STAP Review (PDF),https://www.thegef.org/sites/default/files/project_documents/9604-2017-11-17-142426-STAPReviewAgency_0.pdf,application/pdf; length=116632,9604-2017-11-17-142426-STAPReviewAgency.pdf
9545,Request for CEO Approval Revised,https://www.thegef.org/sites/default/files/project_documents/9-21-16_-_Endorsement_Request_Doc_0.pdf,application/pdf; length=1997917,9-21-16_-_Endorsement_Request_Doc.pdf
9545,Review Sheet (PDF),https://www.thegef.org/sites/default/files/project_documents/9545-2016-10-06-094353-GEFReviewSheetGEF61MSP_0.pdf,application/pdf; length=135832,9545-2016-10-06-094353-GEFReviewSheetGEF61MSP.pdf
9548,EA Request Document,https://www.thegef.org/sites/default/files/project_documents/ID9548__Maldives_EA_MIA_11_07_2016_0.pdf,application/pdf; length=889836,ID9548__Maldives_EA_MIA_11_07_2016.pdf
9547,EA Request,https://www.thegef.org/sites/default/files/project_documents/ID9547__EA_NAP_ASSGM_in_Guinea_and_Niger_11_07_2016_0.pdf,application/pdf; length=1234947,ID9547__EA_NAP_ASSGM_in_Guinea_and_Niger_11_07_2016.pdf
9551,PIF Document for WPI (Revised),https://www.thegef.org/sites/default/files/project_documents/07-25-16_PIF_request_document_signed_0.pdf,application/pdf; length=2034750,07-25-16_PIF_request_document_signed.pdf
9547,Review Sheet (PDF),https://www.thegef.org/sites/default/files/project_documents/9547-2016-08-04-090531-GEFReviewSheetGEF61EA_0.pdf,application/pdf; length=97428,9547-2016-08-04-090531-GEFReviewSheetGEF61EA.pdf
9547,CEO Approved Letter,https://www.thegef.org/sites/default/files/project_documents/08-04-16_CEO_Approved_Letter_0.pdf,application/pdf; length=89733,08-04-16_CEO_Approved_Letter.pdf
9551,Review Sheet (PDF),https://www.thegef.org/sites/default/files/project_documents/9551-2016-08-02-144719-GEFReviewSheetGEF61_0.pdf,application/pdf; length=112997,9551-2016-08-02-144719-GEFReviewSheetGEF61.pdf
9551,STAP Review (PDF),https://www.thegef.org/sites/default/files/project_documents/9551-2017-11-20-212218-STAPReviewAgency_0.pdf,application/pdf; length=139083,9551-2017-11-20-212218-STAPReviewAgency.pdf
9607,PFD Document for WPI (Revised),https://www.thegef.org/sites/default/files/project_documents/MED_PFD_MedProgramme-Approval-Request_REVfinal_clean_0.pdf,application/pdf; length=1101247,MED_PFD_MedProgramme-Approval-Request_REVfinal_clean.pdf
9607,MedPartnership TE Report,https://www.thegef.org/sites/default/files/project_documents/MedPartnershFinalDraftTE_Report_revfinal3_0.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document; length=761455,MedPartnershFinalDraftTE_Report_revfinal3.docx
9607,Project Review Sheet,https://www.thegef.org/sites/default/files/project_documents/9607-2016-09-29-111225-GEFReviewSheetGEF61PFD2_0.rtf,application/rtf; length=327389,9607-2016-09-29-111225-GEFReviewSheetGEF61PFD2.rtf
9607,STAP Review (PDF),https://www.thegef.org/sites/default/files/project_documents/9607-2016-09-30-085503-STAPReviewAgency_0.pdf,application/pdf; length=142145,9607-2016-09-30-085503-STAPReviewAgency.pdf
9542,PIF Document for WPI (Revised),https://www.thegef.org/sites/default/files/project_documents/Integrating_Natural_Capital_and_Sustainable_Rice_Thailand_PIF_clean_18.01.2017_0.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document; length=291106,Integrating_Natural_Capital_and_Sustainable_Rice_Thailand_PIF_clean_18.01.2017.docx
9539,Review Sheet (PDF),https://www.thegef.org/sites/default/files/project_documents/9539-2016-09-28-155545-GEFReviewSheetGEF61_0.pdf,application/pdf; length=134204,9539-2016-09-28-155545-GEFReviewSheetGEF61.pdf
9601,PIF Document for WPI (Revised),https://www.thegef.org/sites/default/files/project_documents/10-06-2017_Revised_PIF.pdf,application/pdf; length=944875,10-06-2017_Revised_PIF.pdf
9539,PIF Request Document revised corrected PMC,https://www.thegef.org/sites/default/files/project_documents/12-01-16_PIF_Request_Document_revised_corrected_PMC1_0.pdf,application/pdf; length=282566,12-01-16_PIF_Request_Document_revised_corrected_PMC1.pdf
9539,MSP PIF and PPG Approved Letter,https://www.thegef.org/sites/default/files/project_documents/12-02-16_MSP_PIF_and_PPG_Approved_Letter_0.pdf,application/pdf; length=97846,12-02-16_MSP_PIF_and_PPG_Approved_Letter.pdf
9601,Review Sheet (PDF),https://www.thegef.org/sites/default/files/project_documents/9601-2017-10-11-173827-GEFReviewSheetGEF61.pdf,application/pdf; length=161094,9601-2017-10-11-173827-GEFReviewSheetGEF61.pdf
9601,STAP Review (PDF),https://www.thegef.org/sites/default/files/project_documents/9601-2017-11-07-141909-STAPReviewAgency_0.pdf,application/pdf; length=123248,9601-2017-11-07-141909-STAPReviewAgency.pdf
9602,PFD Document for WPI (Revised),https://www.thegef.org/sites/default/files/project_documents/GOLD_PFD-Signed-CI-UNDP-UNEP_0.pdf,application/pdf; length=168560,GOLD_PFD-Signed-CI-UNDP-UNEP.pdf
9602,Project Review Sheet,https://www.thegef.org/sites/default/files/project_documents/9602-2016-09-29-110636-GEFReviewSheetGEF61PFD_0.rtf,application/rtf; length=322662,9602-2016-09-29-110636-GEFReviewSheetGEF61PFD.rtf
9602,STAP Review (PDF),https://www.thegef.org/sites/default/files/project_documents/9602-2016-09-30-084406-STAPReviewAgency_0.pdf,application/pdf; length=115023,9602-2016-09-30-084406-STAPReviewAgency.pdf
9524,Review Sheet (PDF),https://www.thegef.org/sites/default/files/project_documents/9524-2018-05-17-091409-GEFReviewSheetGEF61.pdf,application/pdf; length=153906,9524-2018-05-17-091409-GEFReviewSheetGEF61.pdf
9524,Council Notification Letter,https://www.thegef.org/sites/default/files/project_documents/ID9524_Council_Notification_Ltr.pdf,application/pdf; length=32658,ID9524_Council_Notification_Ltr.pdf
9524,Request for CEO Endorsement,https://www.thegef.org/sites/default/files/project_documents/TRI_Tanzania_CEO_Endorsement_Request_28June2018.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document; length=290649,TRI_Tanzania_CEO_Endorsement_Request_28June2018.docx
